var,adjusted r,adjusted r-squared,r-squared,r,dataset,language,dim,window,algo
sensory experience,0.249646986392067,0.062323617814641,0.0624598939468888,0.249919775021683,es-diez-alamo-2019.tsv,es,50,5,cbow
valence,0.223462379810784,0.0499354351906992,0.0499354351906992,0.223462379810784,es-guasch-2016.tsv,es,50,5,cbow
arousal,0.263980000642155,0.0696854407390322,0.0696854407390322,0.263980000642155,es-guasch-2016.tsv,es,50,5,cbow
concreteness,0.499804021552319,0.249804059959871,0.249804059959871,0.499804021552319,es-guasch-2016.tsv,es,50,5,cbow
imageability,0.518052412063208,0.268378301644508,0.268378301644508,0.518052412063208,es-guasch-2016.tsv,es,50,5,cbow
context availability,0.177384114163422,0.0314651239575418,0.0314651239575418,0.177384114163422,es-guasch-2016.tsv,es,50,5,cbow
familiarity,0.0324205162348124,0.00105108987293173,0.00105108987293173,0.0324205162348124,es-guasch-2016.tsv,es,50,5,cbow
motor content,0.282968316961288,0.080071068403904,0.0837206658872702,0.289345236503507,es-san-miguel-abella-2019.tsv,es,50,5,cbow
age of acquisition,0.331417275811532,0.109837410706337,0.114843742527355,0.338886031767842,es-san-miguel-abella-2019.tsv,es,50,5,cbow
valence,0.220962016528837,0.0488242127484899,0.0499637173856073,0.223525652634339,es-stadthagen-gonzalez-2017.tsv,es,50,5,cbow
arousal,0.225651417878338,0.0509185623905043,0.0521069468967373,0.228269461156628,es-stadthagen-gonzalez-2017.tsv,es,50,5,cbow
happiness,0.183584258470236,0.0337031799580664,0.0338030650994335,0.183856098891044,es-stadthagen-gonzalez-2018.tsv,es,50,5,cbow
disgust,0.214016486159692,0.0458030563481415,0.0459388015438195,0.214333388775103,es-stadthagen-gonzalez-2018.tsv,es,50,5,cbow
anger,0.243848629730574,0.0594621542214786,0.0596383804911599,0.244209705972469,es-stadthagen-gonzalez-2018.tsv,es,50,5,cbow
fear,0.249716231762988,0.0623581964059062,0.0625430055921952,0.250085996393631,es-stadthagen-gonzalez-2018.tsv,es,50,5,cbow
sadness,0.246958869959017,0.0609886834514346,0.0611694338517209,0.247324551655756,es-stadthagen-gonzalez-2018.tsv,es,50,5,cbow
valence,0.196863314842895,0.0387551647309329,0.038870022293711,0.197154818083939,es-stadthagen-gonzalez-2018.tsv,es,50,5,cbow
arousal,0.223258577501635,0.0498443924280534,0.0499921148147905,0.22358916524463,es-stadthagen-gonzalez-2018.tsv,es,50,5,cbow
color vividness,0.362205001820026,0.131192463343445,0.131192463343445,0.362205001820026,es-diez-alamo-2018.tsv,es,50,5,sg
visual motion,0.684725780204294,0.468849394076379,0.468849394076379,0.684725780204294,es-diez-alamo-2018.tsv,es,50,5,sg
graspability,0.668219073441387,0.446516730110866,0.446516730110866,0.668219073441387,es-diez-alamo-2018.tsv,es,50,5,sg
risk of pain,0.552820365859384,0.305610356908904,0.305610356908904,0.552820365859384,es-diez-alamo-2018.tsv,es,50,5,sg
sound intensity,0.592580484045656,0.351151630071783,0.351151630071783,0.592580484045656,es-diez-alamo-2018.tsv,es,50,5,sg
pleasant taste,0.710231304495737,0.504428505885717,0.504428505885717,0.710231304495737,es-diez-alamo-2018.tsv,es,50,5,sg
smell intensity,0.605934407329966,0.367156505986317,0.367156505986317,0.605934407329966,es-diez-alamo-2018.tsv,es,50,5,sg
sensory experience,0.532863888460428,0.283943923625168,0.284564792262832,0.533446147481479,es-diez-alamo-2019.tsv,es,50,5,sg
valence,0.611357136453552,0.373757548292687,0.373757548292687,0.611357136453552,es-guasch-2016.tsv,es,50,5,sg
arousal,0.610804361851466,0.373081968456776,0.373081968456776,0.610804361851466,es-guasch-2016.tsv,es,50,5,sg
concreteness,0.719215503217049,0.517270940067752,0.517270940067752,0.719215503217049,es-guasch-2016.tsv,es,50,5,sg
imageability,0.732813119718701,0.537015068431855,0.537015068431855,0.732813119718701,es-guasch-2016.tsv,es,50,5,sg
context availability,0.424488228524466,0.180190256155839,0.180190256155839,0.424488228524466,es-guasch-2016.tsv,es,50,5,sg
familiarity,0.371786040112294,0.13822485962238,0.13822485962238,0.371786040112294,es-guasch-2016.tsv,es,50,5,sg
motor content,0.535718457139327,0.286994265319741,0.300075314059692,0.547791305206365,es-san-miguel-abella-2019.tsv,es,50,5,sg
age of acquisition,0.524096100291033,0.274676722340269,0.287196343903648,0.535907029160514,es-san-miguel-abella-2019.tsv,es,50,5,sg
valence,0.552813204241372,0.305602438783613,0.312734871167155,0.559227030075582,es-stadthagen-gonzalez-2017.tsv,es,50,5,sg
arousal,0.511697524703033,0.261834356787211,0.267945289189801,0.517634319949712,es-stadthagen-gonzalez-2017.tsv,es,50,5,sg
happiness,0.47635400633223,0.226913139348766,0.227585635268442,0.477059362415667,es-stadthagen-gonzalez-2018.tsv,es,50,5,sg
disgust,0.497272511099214,0.247279950294918,0.248012806744167,0.498008842034122,es-stadthagen-gonzalez-2018.tsv,es,50,5,sg
anger,0.576610066656628,0.332479168969761,0.333464527883534,0.577463875825609,es-stadthagen-gonzalez-2018.tsv,es,50,5,sg
fear,0.591365312562076,0.349712932901642,0.350749367024008,0.592240970403102,es-stadthagen-gonzalez-2018.tsv,es,50,5,sg
sadness,0.574598905591225,0.330163902306633,0.331142399531442,0.575449736755038,es-stadthagen-gonzalez-2018.tsv,es,50,5,sg
valence,0.530604562497815,0.281541201743498,0.282375597274477,0.531390249510167,es-stadthagen-gonzalez-2018.tsv,es,50,5,sg
arousal,0.495846165134575,0.245863419478664,0.24659207779643,0.496580384023,es-stadthagen-gonzalez-2018.tsv,es,50,5,sg
color vividness,0.157439572687839,0.0247872190481294,0.0247872190481294,0.157439572687839,es-diez-alamo-2018.tsv,es,50,6,cbow
visual motion,0.290990977050046,0.0846757487245403,0.0846757487245403,0.290990977050046,es-diez-alamo-2018.tsv,es,50,6,cbow
graspability,0.248037134416737,0.0615224200496666,0.0615224200496666,0.248037134416737,es-diez-alamo-2018.tsv,es,50,6,cbow
risk of pain,0.124431060920878,0.0154830889218953,0.0154830889218953,0.124431060920878,es-diez-alamo-2018.tsv,es,50,6,cbow
sound intensity,0.222673625925827,0.0495835436829551,0.0495835436829551,0.222673625925827,es-diez-alamo-2018.tsv,es,50,6,cbow
pleasant taste,0.386348535709999,0.14926519104526,0.14926519104526,0.386348535709999,es-diez-alamo-2018.tsv,es,50,6,cbow
smell intensity,0.323956549565687,0.104947846006506,0.104947846006506,0.323956549565687,es-diez-alamo-2018.tsv,es,50,6,cbow
sensory experience,0.277225503735148,0.0768539799212065,0.0770220279822587,0.277528427340802,es-diez-alamo-2019.tsv,es,50,6,cbow
valence,0.225634474110683,0.0509109159072045,0.0509109159072045,0.225634474110683,es-guasch-2016.tsv,es,50,6,cbow
arousal,0.313073176736767,0.0980148139920511,0.0980148139920511,0.313073176736767,es-guasch-2016.tsv,es,50,6,cbow
concreteness,0.504517983685256,0.254538395861836,0.254538395861836,0.504517983685256,es-guasch-2016.tsv,es,50,6,cbow
imageability,0.504044171228098,0.254060526549021,0.254060526549021,0.504044171228098,es-guasch-2016.tsv,es,50,6,cbow
context availability,0.195800160051666,0.0383377026762579,0.0383377026762579,0.195800160051666,es-guasch-2016.tsv,es,50,6,cbow
familiarity,0.108953951379151,0.0118709635211303,0.0118709635211303,0.108953951379151,es-guasch-2016.tsv,es,50,6,cbow
motor content,0.317604563256506,0.100872658601356,0.105470381702975,0.32476203858052,es-san-miguel-abella-2019.tsv,es,50,6,cbow
age of acquisition,0.327370385893928,0.10717136956034,0.112056184618175,0.334747941917758,es-san-miguel-abella-2019.tsv,es,50,6,cbow
valence,0.247854882884549,0.0614320429697134,0.062865800810156,0.250730534259703,es-stadthagen-gonzalez-2017.tsv,es,50,6,cbow
arousal,0.234102424740637,0.0548039452694458,0.0560830104350955,0.236818517931127,es-stadthagen-gonzalez-2017.tsv,es,50,6,cbow
happiness,0.220674880809267,0.0486974030201841,0.0488417261075288,0.221001642771109,es-stadthagen-gonzalez-2018.tsv,es,50,6,cbow
disgust,0.248797018530142,0.0618999564294878,0.062083407543189,0.249165422045654,es-stadthagen-gonzalez-2018.tsv,es,50,6,cbow
anger,0.261023678189949,0.0681333605758101,0.0683352854494095,0.261410186200556,es-stadthagen-gonzalez-2018.tsv,es,50,6,cbow
fear,0.262380590640201,0.0688435743447008,0.0690476040583419,0.262769107884359,es-stadthagen-gonzalez-2018.tsv,es,50,6,cbow
sadness,0.258102099138876,0.0666166935798941,0.0668141235513068,0.258484281052653,es-stadthagen-gonzalez-2018.tsv,es,50,6,cbow
valence,0.240583674683658,0.0578805045242924,0.0580520433044313,0.240939916378402,es-stadthagen-gonzalez-2018.tsv,es,50,6,cbow
arousal,0.223884273362704,0.0501241678591458,0.0502727194082504,0.224215787598131,es-stadthagen-gonzalez-2018.tsv,es,50,6,cbow
color vividness,0.399570461668732,0.159656553838163,0.159656553838163,0.399570461668732,es-diez-alamo-2018.tsv,es,50,6,sg
visual motion,0.694938435477163,0.482939429103447,0.482939429103447,0.694938435477163,es-diez-alamo-2018.tsv,es,50,6,sg
graspability,0.682841254981216,0.466272179504323,0.466272179504323,0.682841254981216,es-diez-alamo-2018.tsv,es,50,6,sg
risk of pain,0.559234461320183,0.312743182728075,0.312743182728075,0.559234461320183,es-diez-alamo-2018.tsv,es,50,6,sg
sound intensity,0.609223061222936,0.371152738325845,0.371152738325845,0.609223061222936,es-diez-alamo-2018.tsv,es,50,6,sg
pleasant taste,0.698140106481086,0.487399608277421,0.487399608277421,0.698140106481086,es-diez-alamo-2018.tsv,es,50,6,sg
smell intensity,0.645221035146842,0.416310184195963,0.416310184195963,0.645221035146842,es-diez-alamo-2018.tsv,es,50,6,sg
sensory experience,0.526926441013015,0.277651474238643,0.278258583876191,0.527502212200281,es-diez-alamo-2019.tsv,es,50,6,sg
valence,0.606041117099295,0.367285835614961,0.367285835614961,0.606041117099295,es-guasch-2016.tsv,es,50,6,sg
arousal,0.612438513590183,0.375080932928552,0.375080932928552,0.612438513590183,es-guasch-2016.tsv,es,50,6,sg
concreteness,0.71574048069836,0.512284435710319,0.512284435710319,0.71574048069836,es-guasch-2016.tsv,es,50,6,sg
imageability,0.72157741202721,0.520673961547885,0.520673961547885,0.72157741202721,es-guasch-2016.tsv,es,50,6,sg
context availability,0.439730943966365,0.193363303081551,0.193363303081551,0.439730943966365,es-guasch-2016.tsv,es,50,6,sg
familiarity,0.369566060996666,0.136579073440591,0.136579073440591,0.369566060996666,es-guasch-2016.tsv,es,50,6,sg
motor content,0.543478394937581,0.295368765763929,0.308831519860819,0.555726119469671,es-san-miguel-abella-2019.tsv,es,50,6,sg
age of acquisition,0.53313871871615,0.284236893394299,0.297192262561835,0.545153430294477,es-san-miguel-abella-2019.tsv,es,50,6,sg
valence,0.543272999042279,0.295145551488392,0.302033931364133,0.549576137913695,es-stadthagen-gonzalez-2017.tsv,es,50,6,sg
arousal,0.510175860199881,0.260279408330688,0.266354049907949,0.516095000855413,es-stadthagen-gonzalez-2017.tsv,es,50,6,sg
happiness,0.473303343725126,0.224016055181384,0.224679965096358,0.474004182572641,es-stadthagen-gonzalez-2018.tsv,es,50,6,sg
disgust,0.499508539683346,0.249508781216588,0.250248243187689,0.500248181593586,es-stadthagen-gonzalez-2018.tsv,es,50,6,sg
anger,0.574750172757966,0.330337761085311,0.331316773570364,0.575601227909013,es-stadthagen-gonzalez-2018.tsv,es,50,6,sg
fear,0.586609201973894,0.344110355840449,0.345130185766936,0.587477817255201,es-stadthagen-gonzalez-2018.tsv,es,50,6,sg
sadness,0.569080851164616,0.323853015162244,0.324812808993031,0.569923511528548,es-stadthagen-gonzalez-2018.tsv,es,50,6,sg
valence,0.523783917859068,0.274349592607795,0.275162674574415,0.524559505275059,es-stadthagen-gonzalez-2018.tsv,es,50,6,sg
arousal,0.488243269043094,0.238381489765887,0.239087974104581,0.488966230024714,es-stadthagen-gonzalez-2018.tsv,es,50,6,sg
color vividness,,-0.011159581295156,-0.011159581295156,,es-diez-alamo-2018.tsv,es,500,1,cbow
visual motion,,-0.0108796390474077,-0.0108796390474077,,es-diez-alamo-2018.tsv,es,500,1,cbow
graspability,0.19068634238356,0.0363612811716202,0.0363612811716202,0.19068634238356,es-diez-alamo-2018.tsv,es,500,1,cbow
risk of pain,,-0.0356661760906116,-0.0356661760906116,,es-diez-alamo-2018.tsv,es,500,1,cbow
sound intensity,,-4.37772418374616e-05,-4.37772418374616e-05,,es-diez-alamo-2018.tsv,es,500,1,cbow
pleasant taste,,-0.00993325527792643,-0.00993325527792643,,es-diez-alamo-2018.tsv,es,500,1,cbow
smell intensity,,-0.0295180539319233,-0.0295180539319233,,es-diez-alamo-2018.tsv,es,500,1,cbow
sensory experience,0.242273230654805,0.0586963182919162,0.0588246630112134,0.242537962000206,es-diez-alamo-2019.tsv,es,500,1,cbow
valence,0.213597311776347,0.0456238115980822,0.0456238115980822,0.213597311776347,es-guasch-2016.tsv,es,500,1,cbow
arousal,0.231745271162723,0.0537058707062838,0.0537058707062838,0.231745271162723,es-guasch-2016.tsv,es,500,1,cbow
concreteness,0.480436062347934,0.230818810004388,0.230818810004388,0.480436062347934,es-guasch-2016.tsv,es,500,1,cbow
imageability,0.509542246329652,0.259633300794668,0.259633300794668,0.509542246329652,es-guasch-2016.tsv,es,500,1,cbow
context availability,0.19087908049425,0.0364348233703304,0.0364348233703304,0.19087908049425,es-guasch-2016.tsv,es,500,1,cbow
familiarity,0.191083762375289,0.0365130042434958,0.0365130042434958,0.191083762375289,es-guasch-2016.tsv,es,500,1,cbow
motor content,0.30825925860562,0.0950237705160868,0.0993549043531691,0.315206129942248,es-san-miguel-abella-2019.tsv,es,500,1,cbow
age of acquisition,0.362322788930433,0.131277803378327,0.137261377100793,0.370488025583545,es-san-miguel-abella-2019.tsv,es,500,1,cbow
valence,0.230328699010196,0.0530513095877294,0.0542894701207375,0.2330010088406,es-stadthagen-gonzalez-2017.tsv,es,500,1,cbow
arousal,0.239822545264338,0.0575148532170652,0.0588571880598529,0.242605004193757,es-stadthagen-gonzalez-2017.tsv,es,500,1,cbow
happiness,0.179593891739351,0.0322539659500858,0.032349556097739,0.179859823467441,es-stadthagen-gonzalez-2018.tsv,es,500,1,cbow
disgust,0.176978197289504,0.0313212823158427,0.0314141082959374,0.177240255856105,es-stadthagen-gonzalez-2018.tsv,es,500,1,cbow
anger,0.250778283276136,0.0628897473629261,0.0630761318914395,0.251149620528162,es-stadthagen-gonzalez-2018.tsv,es,500,1,cbow
fear,0.236365722495847,0.0558687547709836,0.0560343313864617,0.236715718503148,es-stadthagen-gonzalez-2018.tsv,es,500,1,cbow
sadness,0.244481195774186,0.0597710550871758,0.0599481968374342,0.244843208681463,es-stadthagen-gonzalez-2018.tsv,es,500,1,cbow
valence,0.206743173359554,0.0427427397307787,0.042869415154455,0.207049306095082,es-stadthagen-gonzalez-2018.tsv,es,500,1,cbow
arousal,0.222984470188115,0.0497220739450743,0.0498694338200549,0.223314652049647,es-stadthagen-gonzalez-2018.tsv,es,500,1,cbow
color vividness,0.552602989392883,0.30537006388595,0.30537006388595,0.552602989392883,es-diez-alamo-2018.tsv,es,500,1,sg
visual motion,0.784007914154249,0.614668409456496,0.614668409456496,0.784007914154249,es-diez-alamo-2018.tsv,es,500,1,sg
graspability,0.730927452845717,0.534254941323528,0.534254941323528,0.730927452845717,es-diez-alamo-2018.tsv,es,500,1,sg
risk of pain,0.61898840704248,0.383146648052987,0.383146648052987,0.61898840704248,es-diez-alamo-2018.tsv,es,500,1,sg
sound intensity,0.668938179365827,0.447478287813267,0.447478287813267,0.668938179365827,es-diez-alamo-2018.tsv,es,500,1,sg
pleasant taste,0.793385175007074,0.629460035921006,0.629460035921006,0.793385175007074,es-diez-alamo-2018.tsv,es,500,1,sg
smell intensity,0.670243835433041,0.449226798935994,0.449226798935994,0.670243835433041,es-diez-alamo-2018.tsv,es,500,1,sg
sensory experience,0.586944770580759,0.344504163712099,0.345257452699808,0.587586123644703,es-diez-alamo-2019.tsv,es,500,1,sg
valence,0.651785792147955,0.424824718845937,0.424824718845937,0.651785792147955,es-guasch-2016.tsv,es,500,1,sg
arousal,0.641593368700919,0.411642050760993,0.411642050760993,0.641593368700919,es-guasch-2016.tsv,es,500,1,sg
concreteness,0.762379970338756,0.581223219173722,0.581223219173722,0.762379970338756,es-guasch-2016.tsv,es,500,1,sg
imageability,0.762692974860507,0.58170057390157,0.58170057390157,0.762692974860507,es-guasch-2016.tsv,es,500,1,sg
context availability,0.419948283501799,0.176356560816107,0.176356560816107,0.419948283501799,es-guasch-2016.tsv,es,500,1,sg
familiarity,0.374491682742232,0.140244020443108,0.140244020443108,0.374491682742232,es-guasch-2016.tsv,es,500,1,sg
motor content,0.609952497756232,0.372042049519066,0.388999531849413,0.623698269878483,es-san-miguel-abella-2019.tsv,es,500,1,sg
age of acquisition,0.589368055079705,0.347354704348434,0.363186950378058,0.60264994016266,es-san-miguel-abella-2019.tsv,es,500,1,sg
valence,0.641808558184465,0.411918225358821,0.421531953906325,0.649254922127145,es-stadthagen-gonzalez-2017.tsv,es,500,1,sg
arousal,0.593475878950578,0.352213618896161,0.360433906114218,0.600361479538967,es-stadthagen-gonzalez-2017.tsv,es,500,1,sg
happiness,0.554492117894091,0.307461508806674,0.308372723603329,0.555313176147774,es-stadthagen-gonzalez-2018.tsv,es,500,1,sg
disgust,0.566871731044758,0.32134355945768,0.322295916087048,0.567711120277776,es-stadthagen-gonzalez-2018.tsv,es,500,1,sg
anger,0.651896529078151,0.424969084624141,0.426228553230579,0.652861817868513,es-stadthagen-gonzalez-2018.tsv,es,500,1,sg
fear,0.64321149741895,0.413721030411928,0.41494716348485,0.644163925941876,es-stadthagen-gonzalez-2018.tsv,es,500,1,sg
sadness,0.636778043006328,0.405486276054969,0.406688004024157,0.637720945260665,es-stadthagen-gonzalez-2018.tsv,es,500,1,sg
valence,0.61081481974569,0.37309474402096,0.374200474141863,0.611719277235778,es-stadthagen-gonzalez-2018.tsv,es,500,1,sg
arousal,0.568642475826539,0.323354265314136,0.324312581014397,0.569484487070892,es-stadthagen-gonzalez-2018.tsv,es,500,1,sg
color vividness,0.0458860561491942,0.002105530148927,0.002105530148927,0.0458860561491942,es-diez-alamo-2018.tsv,es,500,2,cbow
visual motion,,-0.0127046997379664,-0.0127046997379664,,es-diez-alamo-2018.tsv,es,500,2,cbow
graspability,0.220888144106456,0.0487915722067946,0.0487915722067946,0.220888144106456,es-diez-alamo-2018.tsv,es,500,2,cbow
risk of pain,,-0.0298248932248052,-0.0298248932248052,,es-diez-alamo-2018.tsv,es,500,2,cbow
sound intensity,,-0.00853844286654759,-0.00853844286654759,,es-diez-alamo-2018.tsv,es,500,2,cbow
pleasant taste,,-0.0125821746693815,-0.0125821746693815,,es-diez-alamo-2018.tsv,es,500,2,cbow
smell intensity,,-0.0489222134255195,-0.0489222134255195,,es-diez-alamo-2018.tsv,es,500,2,cbow
sensory experience,0.226496230495523,0.0513005424286812,0.0514127156264116,0.226743722352818,es-diez-alamo-2019.tsv,es,500,2,cbow
valence,0.0648875789065226,0.00421039789635019,0.00421039789635019,0.0648875789065226,es-guasch-2016.tsv,es,500,2,cbow
arousal,0.213871908795356,0.0457411933717692,0.0457411933717692,0.213871908795356,es-guasch-2016.tsv,es,500,2,cbow
